# planning/fidelity/harnesses.pairing.tsv — which build node answers which mock affordance.
#
# Four tab-separated columns:  state <TAB> affordance <TAB> node <TAB> citation
#
# This file declares ONLY the pairing. It never declares a status: present, divergent, absent and
# unclassified are computed by scripts/acceptance/mock_fidelity.py from the two artifacts on every
# run, which is what makes `present` earned by measuring rather than asserted. Deleting a line here
# does not delete a row from the ledger — the mock side is derived from the mock on every run, so an
# affordance with no line becomes `absent`, which is a finding.
#
# A citation is external and PRE-EXISTING: a file and the claim it already makes, or a measurement
# and the day it was taken. A justification composed while filling this in is motivated
# classification wearing a citation's clothes.
#
# EVERY CITATION OPENS WITH `Dn · `, naming the divergence in harnesses.layers.json this row's
# finding falls under. A row whose citation carries no number, or a number that file does not
# define, is a defect.
#
#   node = -            the affordance has no counterpart in the build
#
# THE ONE STRUCTURAL FACT that decides most of this file: the mock draws six harness cards with
# hand-written contents, and the build draws one card per row the route returned. So a mock
# affordance inside a card pairs with the SAME affordance inside the card for the same harness, and
# the two lists are the same length only because the fixture carries the same six harnesses in the
# same order — which is deliberate (HarnessFixtures.populated) rather than a coincidence to rely on.

ideal	v-ideal/heading/harnesses	harnesses.ideal/board-column/board-header/board-head/board-title
ideal	v-ideal/sentence/which-ai-tools-on-this-mac-actually-route-throug	harnesses.ideal/board-column/board-header/board-head/board-subtitle
ideal	v-ideal/button/rescan	harnesses.ideal/board-column/board-header/board-actions/rescan
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-grokCLI/harness-sentence	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-grokCLI/harness-actions	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-grokCLI/harness-actions/open-config	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-grokCLI/harness-actions/explain-shim	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-header	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-header/harness-name	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-header/harness-path	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-header/status-pill	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-header/status-pill/status-dot	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-header/status-pill/status-label	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-sentence	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-actions	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-actions/open-config	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-geminiCLI/harness-actions/reconcile	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-header	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-header/harness-name	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-header/harness-path	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-header/status-pill	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-header/status-pill/status-dot	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-header/status-pill/status-label	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-sentence	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-actions	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harness-list/harness-card-opencode/harness-actions/open-config	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/unreadable-section/section-unreadable	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harnesses-footer	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harnesses-footer/read-at	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
error	+harnesses.error/board-column/harnesses-populated/harnesses-footer/scope-note	-	D6 · planning/fidelity/harnesses.layers.json §6 — the mock's v-error frame draws the banner and the callout only, and its own callout says the other five harnesses were read normally and are shown above; the build draws them, so every row of that list is a build node the mock's error census cannot contain
loading	+harnesses.loading/board-column	-	D10 · scripts/acceptance/mock_fidelity.py:55-58 — VOUCHED_CONTROLS refuses a mock `card` answered by a skeleton in its own words, so the loading frame's two cards are unpaired and every build node under them is a node the mock's census cannot reach through a pairing
loading	+harnesses.loading/board-column/harnesses-loading	-	D10 · scripts/acceptance/mock_fidelity.py:55-58 — VOUCHED_CONTROLS refuses a mock `card` answered by a skeleton in its own words, so the loading frame's two cards are unpaired and every build node under them is a node the mock's census cannot reach through a pairing
